repo_name,tag_name,commit_sha,url
wkentaro/pytorch-fcn,v1.9.7,34f49a3f8b24559a79628c360076beec771ac3e6,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.7
wkentaro/pytorch-fcn,v1.9.6,87edb47930032012b9a3c037afb0e03b65aa6b7a,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.6
wkentaro/pytorch-fcn,v1.9.5,9dd8b893495a985ada8185a3c448fe5e45ad5d10,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.5
wkentaro/pytorch-fcn,v1.9.4,6bf74a141af400a58b366b666817010e0a0a190d,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.4
wkentaro/pytorch-fcn,v1.9.3,91a892321ef81f51edb0c8ecbf518cc19d56e42d,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.3
wkentaro/pytorch-fcn,v1.9.2,297203edf91d43a98c7cf0abb19b532a2bc7b325,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.2
wkentaro/pytorch-fcn,v1.9.1,62748c4e755aef78040ec15bed1c61904a7389a4,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.1
wkentaro/pytorch-fcn,v1.9.0,49d055e389507f13db274d8b2a0f1f4ac2e5ed43,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.9.0
wkentaro/pytorch-fcn,v1.8.0,eaed842252bca435d66e5017cbd6bebd9c0de711,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.8.0
wkentaro/pytorch-fcn,v1.7.2,449f92a26beb6bbd423e6fefce896ec96c944e16,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.7.2
wkentaro/pytorch-fcn,v1.7.1,748d5549f039959ef829b44d08f0be6614f95953,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.7.1
wkentaro/pytorch-fcn,v1.7.0,ad098678268e5b253702f728683ef84cf97805a7,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/v1.7.0
wkentaro/pytorch-fcn,1.6.1,9084d121b42e06e0a74fee7953701cd74dba8a58,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.6.1
wkentaro/pytorch-fcn,1.6.0,c25cff4a5d689d9965a1ba48c0895cff5354704b,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.6.0
wkentaro/pytorch-fcn,1.4.1,2894121a3a5a99a3ba27bde5515f03dd11c1b588,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.4.1
wkentaro/pytorch-fcn,1.4,b581243aef011139f64276d486d66904b00398c1,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.4
wkentaro/pytorch-fcn,1.2,d3fbfd90f46c0439def1b40c2361c4af957570a0,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.2
wkentaro/pytorch-fcn,1.1,412ed86069c92223e9f5adb4a416550dfdd34230,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.1
wkentaro/pytorch-fcn,1.0,72803d5f6ed16f891637d19f32c4f1d673f8d963,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/1.0
wkentaro/pytorch-fcn,0.2,9fb5b95984861c7d3b9d4a30cc89f5c85feb6b38,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/0.2
wkentaro/pytorch-fcn,0.1,1c5340c14dcfcfb7d43ca3f19048d3579d720491,https://api.github.com/repos/wkentaro/pytorch-fcn/tarball/refs/tags/0.1
longcw/yolo2-pytorch,master,f046769ea157e6d57579c67dcef62fdd3b71111e,https://github.com/longcw/yolo2-pytorch/archive/f046769ea157e6d57579c67dcef62fdd3b71111e.tar.gz
devnag/pytorch-generative-adversarial-networks,master,26db8c9fec86817d9211d2c0a424b48b14d5a0e0,https://github.com/devnag/pytorch-generative-adversarial-networks/archive/26db8c9fec86817d9211d2c0a424b48b14d5a0e0.tar.gz
Cysu/open-reid,master,3293ca79a07ebee7f995ce647aafa7df755207b8,https://github.com/Cysu/open-reid/archive/3293ca79a07ebee7f995ce647aafa7df755207b8.tar.gz
ikostrikov/pytorch-a3c,master,48d95844755e2c3e2c7e48bbd1a7141f7212b63f,https://github.com/ikostrikov/pytorch-a3c/archive/48d95844755e2c3e2c7e48bbd1a7141f7212b63f.tar.gz
MushroomRL/mushroom-rl,1.10.0,a265b104aa474f0dbcc13a098d4252319239ad84,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.10.0
MushroomRL/mushroom-rl,1.9.2,dfff042a68a23eedc36787ea68d9f595a4048abe,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.9.2
MushroomRL/mushroom-rl,1.9.1,85f3a86bab3793b6295c6c128582227ebbf78c0b,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.9.1
MushroomRL/mushroom-rl,1.9.0,da18c36cd75c532fc4b6b010a799d8b3ba11b68f,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.9.0
MushroomRL/mushroom-rl,1.7.2,649eefeefdcec49bdf4beacd3b06e85ebd8bce90,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.7.2
MushroomRL/mushroom-rl,1.7.1,825831d829fd08d71ee09b07f5900c47916db1f5,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.7.1
MushroomRL/mushroom-rl,1.7.0,99942b425e66b4ddcc26009d7105dde23841e95d,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.7.0
MushroomRL/mushroom-rl,1.6.1,cb7dc7503ad1a8492e4fcf360a23570c3f3e55b8,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.6.1
MushroomRL/mushroom-rl,1.6.0,4eb70c45fc10b7b0e68ee4e06037edd0f5e3ee50,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.6.0
MushroomRL/mushroom-rl,1.5.4,988f79273c2e878e91840fd69e0bad3764991a54,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.5.4
MushroomRL/mushroom-rl,1.5.3,e4e7a0b4d8824210c7700df0236c4af3155a692c,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.5.3
MushroomRL/mushroom-rl,1.5.2,0656c31de4fd13f19392ce57dcb577aae2b1066f,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.5.2
MushroomRL/mushroom-rl,1.5.1,9a4accf564d407000664fa36b78b20ffcc3f1e2b,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.5.1
MushroomRL/mushroom-rl,1.5.0,e04880fc904aa5b010261e1f5d81da9ab9520b6c,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.5.0
MushroomRL/mushroom-rl,1.4.0,8e91a7fa39b3d88893606c91f7e41d1b631efabe,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.4.0
MushroomRL/mushroom-rl,1.3.0,0704a1f4e49205786b8ba05807e46bc56c1767bd,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.3.0
MushroomRL/mushroom-rl,1.2.0,efa9378db3d1f428fa89af51010979815b24b1bd,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.2.0
MushroomRL/mushroom-rl,1.1,fa0aba1b617ff03522fc84afcb445cc44ef60d21,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.1
MushroomRL/mushroom-rl,1.0,b1a18efd7dc90c9dcb9c82253e4c077beec9a16f,https://api.github.com/repos/MushroomRL/mushroom-rl/tarball/refs/tags/1.0
locuslab/qpth,v0.0.6,53653123d310081d1cd82f8d309c060c9b026622,https://api.github.com/repos/locuslab/qpth/tarball/refs/tags/v0.0.6
clcarwin/convert_torch_to_pytorch,master,58daa351bd09ac831c9f6f76fb3465968173479a,https://github.com/clcarwin/convert_torch_to_pytorch/archive/58daa351bd09ac831c9f6f76fb3465968173479a.tar.gz
andreasveit/densenet-pytorch,master,63152f4a40644b62717749536ed2e011c6e4d9ab,https://github.com/andreasveit/densenet-pytorch/archive/63152f4a40644b62717749536ed2e011c6e4d9ab.tar.gz
kefirski/pytorch_RVAE,master,19103d1298d7d77423c6e7d76dcc190400d7256e,https://github.com/kefirski/pytorch_RVAE/archive/19103d1298d7d77423c6e7d76dcc190400d7256e.tar.gz
vinhkhuc/PyTorch-Mini-Tutorials,master,bb967869a6ad2c3919b67b0623ce33e36349d413,https://github.com/vinhkhuc/PyTorch-Mini-Tutorials/archive/bb967869a6ad2c3919b67b0623ce33e36349d413.tar.gz
ruotianluo/pytorch-resnet,0.1,85d13a8a32e15bcb330438254a3d6f35fd9eb0eb,https://api.github.com/repos/ruotianluo/pytorch-resnet/tarball/refs/tags/0.1
delta-onera/segnet_pytorch,master,e306165051cf75891aea41f6312e21d54d8b26c0,https://github.com/delta-onera/segnet_pytorch/archive/e306165051cf75891aea41f6312e21d54d8b26c0.tar.gz
LuZhenHuan/ECG-Classification-Demo,master,a0362e8f26baad5609e5552ddedba654bdbed32a,https://github.com/LuZhenHuan/ECG-Classification-Demo/archive/a0362e8f26baad5609e5552ddedba654bdbed32a.tar.gz
kuangliu/pytorch-ssd,master,02ed1cbe6962e791895ab1c455dc5ddfb87291b9,https://github.com/kuangliu/pytorch-ssd/archive/02ed1cbe6962e791895ab1c455dc5ddfb87291b9.tar.gz
ypxie/pytorch-NeuCom,master,e85ab6e821c8287a4042e591d6e9e3be032895bb,https://github.com/ypxie/pytorch-NeuCom/archive/e85ab6e821c8287a4042e591d6e9e3be032895bb.tar.gz
lantiga/pytorch2c,master,7bbe8f663895c52c3d1594748d552e1a3f3a1efc,https://github.com/lantiga/pytorch2c/archive/7bbe8f663895c52c3d1594748d552e1a3f3a1efc.tar.gz
bengxy/FastNeuralStyle,master,6d973e63a5e2ef249c716c688175c1d1365e2e0d,https://github.com/bengxy/FastNeuralStyle/archive/6d973e63a5e2ef249c716c688175c1d1365e2e0d.tar.gz
ucla-vision/entropy-sgd,master,61329f9c5e5fec2264af3a4bb8b722cb335322c4,https://github.com/ucla-vision/entropy-sgd/archive/61329f9c5e5fec2264af3a4bb8b722cb335322c4.tar.gz
alykhantejani/nninit,master,d0bc2bf16d0a77971e74fc963269abd961a9003c,https://github.com/alykhantejani/nninit/archive/d0bc2bf16d0a77971e74fc963269abd961a9003c.tar.gz
mailmahee/pytorch-generative-adversarial-networks,master,290c7b5641086cc014f3d35ddd7a30f0e9fe24a6,https://github.com/mailmahee/pytorch-generative-adversarial-networks/archive/290c7b5641086cc014f3d35ddd7a30f0e9fe24a6.tar.gz
moskomule/eve.pytorch,master,cce592e97a5d722d29ef4964db88564ca4f669c9,https://github.com/moskomule/eve.pytorch/archive/cce592e97a5d722d29ef4964db88564ca4f669c9.tar.gz
ynaka81/DeepPoseComparison,master,7e81088d37ced21f3d5743917623def0a1feba3b,https://github.com/ynaka81/DeepPoseComparison/archive/7e81088d37ced21f3d5743917623def0a1feba3b.tar.gz
vishal1796/pytorch-fast-neural-style,master,78b5703093234071a57268ed528a52e68329239f,https://github.com/vishal1796/pytorch-fast-neural-style/archive/78b5703093234071a57268ed528a52e68329239f.tar.gz
seba-1511/drl.pth,master,0d2a24feff17f80dc2c75682889899feed13dfe6,https://github.com/seba-1511/drl.pth/archive/0d2a24feff17f80dc2c75682889899feed13dfe6.tar.gz
ematvey/pytorch-rnn,master,7140d238c5bb6b828f042828648bb082a6f405c6,https://github.com/ematvey/pytorch-rnn/archive/7140d238c5bb6b828f042828648bb082a6f405c6.tar.gz
kendricktan/pytorch-experiments,master,8c6c0652ab65461301689c61d25d1651ca5cba53,https://github.com/kendricktan/pytorch-experiments/archive/8c6c0652ab65461301689c61d25d1651ca5cba53.tar.gz
waitwaitforget/DeepNeuralDecisionForests-PyTorch,master,ae552512862fae642df5c54ff663622a76d91598,https://github.com/waitwaitforget/DeepNeuralDecisionForests-PyTorch/archive/ae552512862fae642df5c54ff663622a76d91598.tar.gz
weiaicunzai/pytorch-FCN,master,7c05597779146638607310a14676dc89c79c0edb,https://github.com/weiaicunzai/pytorch-FCN/archive/7c05597779146638607310a14676dc89c79c0edb.tar.gz
weiaicunzai/Pytorch-yolo,master,480e99643ab5acd199db2580de5a70e28ae2e57b,https://github.com/weiaicunzai/Pytorch-yolo/archive/480e99643ab5acd199db2580de5a70e28ae2e57b.tar.gz
fizz-ml/pytorch-aux-reward-rl,develop,b55ad73bd88f2b762f0027c40911dd7c52424bc2,https://github.com/fizz-ml/pytorch-aux-reward-rl/archive/b55ad73bd88f2b762f0027c40911dd7c52424bc2.tar.gz
kim135797531/study-tf-keras-pytorch,master,eb2603b960934750d85fda26a5a2cb48e8cde43a,https://github.com/kim135797531/study-tf-keras-pytorch/archive/eb2603b960934750d85fda26a5a2cb48e8cde43a.tar.gz
jrbedard/tensor-guru,master,95217eacfd50dbfda1aa3c943031f4a2fff36000,https://github.com/jrbedard/tensor-guru/archive/95217eacfd50dbfda1aa3c943031f4a2fff36000.tar.gz
JunshengShen/pytorchANN,master,cfededbd5b416ae0b460e37305b095bbbe92c985,https://github.com/JunshengShen/pytorchANN/archive/cfededbd5b416ae0b460e37305b095bbbe92c985.tar.gz
ponythewhite/pytorch_fun,master,ec39a2ec34d3295f718b2a18acc1874c7bd67da5,https://github.com/ponythewhite/pytorch_fun/archive/ec39a2ec34d3295f718b2a18acc1874c7bd67da5.tar.gz
zhuangh/pytorch_arena,master,ab9a876d58751ad26446de429e0a8ad2eaadf373,https://github.com/zhuangh/pytorch_arena/archive/ab9a876d58751ad26446de429e0a8ad2eaadf373.tar.gz
shetty4l/mnist-pytorch,master,1eee32da0b0c7faf14d1d3daf4099538e704d9c1,https://github.com/shetty4l/mnist-pytorch/archive/1eee32da0b0c7faf14d1d3daf4099538e704d9c1.tar.gz
jekbradbury/chainer2pytorch,master,715cf92249d2ef6d10e991ca6c7c172735c59fb5,https://github.com/jekbradbury/chainer2pytorch/archive/715cf92249d2ef6d10e991ca6c7c172735c59fb5.tar.gz
zihangdai/neural_package,master,04342c6276b1ce771ff57b23b7fefce4841590f6,https://github.com/zihangdai/neural_package/archive/04342c6276b1ce771ff57b23b7fefce4841590f6.tar.gz
yunjey/pytorch-tutorial,master,0500d3df5a2a8080ccfccbc00aca0eacc21818db,https://github.com/yunjey/pytorch-tutorial/archive/0500d3df5a2a8080ccfccbc00aca0eacc21818db.tar.gz
meijieru/crnn.pytorch,master,cdf07cc6d8dce0557e542e6cdc0558bd1ad66b53,https://github.com/meijieru/crnn.pytorch/archive/cdf07cc6d8dce0557e542e6cdc0558bd1ad66b53.tar.gz
ncullen93/torchsample,v0.1.4,c5f53d2efef42775bade06361d8c2f665caf74b9,https://api.github.com/repos/ncullen93/nitrain/tarball/refs/tags/v0.1.4
ncullen93/torchsample,v0.1.3,ea104e6d678092ceb34db455a73f74f98dbcec31,https://api.github.com/repos/ncullen93/nitrain/tarball/refs/tags/v0.1.3
mattmacy/vnet.pytorch,master,a00c8ea16bcaea2bddf73b2bf506796f70077687,https://github.com/mattmacy/vnet.pytorch/archive/a00c8ea16bcaea2bddf73b2bf506796f70077687.tar.gz
locuslab/optnet,icml2017,5f0ed75de5d96633f87f382a92f42b1ad18329f8,https://api.github.com/repos/locuslab/optnet/tarball/refs/tags/icml2017
cemoody/topicsne,master,83bdc2c4d46074fee08163dc271796f50bb426db,https://github.com/cemoody/topicsne/archive/83bdc2c4d46074fee08163dc271796f50bb426db.tar.gz
ycszen/pytorch-segmentation,master,63a840f797e12a2ffa5e1888012fe88e0b04ca01,https://github.com/ycszen/pytorch-segmentation/archive/63a840f797e12a2ffa5e1888012fe88e0b04ca01.tar.gz
abhiskk/fast-neural-style,master,df085308a7af0fdde7621ce83b2911f58c8d1c55,https://github.com/abhiskk/fast-neural-style/archive/df085308a7af0fdde7621ce83b2911f58c8d1c55.tar.gz
mrzhu-cool/pix2pix-pytorch,master,85caf054bbd4e8c1112c124373770ed0f63201cd,https://github.com/mrzhu-cool/pix2pix-pytorch/archive/85caf054bbd4e8c1112c124373770ed0f63201cd.tar.gz
hungtuchen/pytorch-dqn,master,1ffda6f3724b3bb37c3195b09b651b1682d4d4fd,https://github.com/hungtuchen/pytorch-dqn/archive/1ffda6f3724b3bb37c3195b09b651b1682d4d4fd.tar.gz
xternalz/WideResNet-pytorch,master,1171f93d5a9ae28eb5e603e5e7545f488d0df6ab,https://github.com/xternalz/WideResNet-pytorch/archive/1171f93d5a9ae28eb5e603e5e7545f488d0df6ab.tar.gz
ShadowXZT/pytorch_RFCN,master,0e532444263938aa4d000113dc6aac2e72b4b925,https://github.com/ShadowXZT/pytorch_RFCN/archive/0e532444263938aa4d000113dc6aac2e72b4b925.tar.gz
fducau/AAE_pytorch,master,4000962dfbbc96ce63876e00aaad85bd9219a567,https://github.com/fducau/AAE_pytorch/archive/4000962dfbbc96ce63876e00aaad85bd9219a567.tar.gz
locuslab/e2e-model-learning,master,2bf43848ac26e25321fea7bfeddf2a24135aa192,https://github.com/locuslab/e2e-model-learning/archive/2bf43848ac26e25321fea7bfeddf2a24135aa192.tar.gz
oval-group/mlogger,v1.0a,e54e8d91bc5e8b456e9ad62a486306a94bcb3a96,https://api.github.com/repos/oval-group/mlogger/tarball/refs/tags/v1.0a
oval-group/mlogger,v0.3,711e6e162fb48dfd54f203583a3e805362e2c27e,https://api.github.com/repos/oval-group/mlogger/tarball/refs/tags/v0.3
oval-group/mlogger,v0.2,19a32589add4a8bf43f7d21576a80383ddccd7b0,https://api.github.com/repos/oval-group/mlogger/tarball/refs/tags/v0.2
oval-group/mlogger,v0.1,795972b4bdca711d73e3a4eef19fe7a84dfbbfd9,https://api.github.com/repos/oval-group/mlogger/tarball/refs/tags/v0.1
kefirski/pytorch_NEG_loss,master,9da4e76d59eb2160132573d1f7b5865d9769d004,https://github.com/kefirski/pytorch_NEG_loss/archive/9da4e76d59eb2160132573d1f7b5865d9769d004.tar.gz
mattmacy/torchbiomed,master,661b3e4411f7e57f4c5cbb56d02998d2d8bddfdb,https://github.com/mattmacy/torchbiomed/archive/661b3e4411f7e57f4c5cbb56d02998d2d8bddfdb.tar.gz
2014mchidamb/TorchGlove,master,8be513cb9c07cad9fb1ea7400f977d7b0ed62ecc,https://github.com/2014mchidamb/TorchGlove/archive/8be513cb9c07cad9fb1ea7400f977d7b0ed62ecc.tar.gz
kefirski/pytorch_TDNN,master,a4e50c110d1b4f52a465b2a1d13b30a7ff567d0c,https://github.com/kefirski/pytorch_TDNN/archive/a4e50c110d1b4f52a465b2a1d13b30a7ff567d0c.tar.gz
kefirski/pytorch_Highway,master,70b75db7a2d029f4bbe08fd4c7d69e36bf7b6d3a,https://github.com/kefirski/pytorch_Highway/archive/70b75db7a2d029f4bbe08fd4c7d69e36bf7b6d3a.tar.gz
onlytailei/Value-Iteration-Networks-PyTorch,master,d8014ef1e703fbbb300aa6e544dafe2713a9c352,https://github.com/onlytailei/Value-Iteration-Networks-PyTorch/archive/d8014ef1e703fbbb300aa6e544dafe2713a9c352.tar.gz
ramon-oliveira/aorun,0.1,ae034e1643c8077a8087ba463ea54873ab31317b,https://api.github.com/repos/ramon-oliveira/aorun/tarball/refs/tags/0.1
abhiskk/ladder,master,6e22943659f2f15d65ccbd8e128f19f0934d0489,https://github.com/abhiskk/ladder/archive/6e22943659f2f15d65ccbd8e128f19f0934d0489.tar.gz
thuyen/brats,master,8653dccc6fbd6505014105866ca5ab650637a65b,https://github.com/thuyen/brats/archive/8653dccc6fbd6505014105866ca5ab650637a65b.tar.gz
user01/storybook-illustrator,master,be0243af9daef1e2fe38e2f8930a908cd6f227d9,https://github.com/user01/storybook-illustrator/archive/be0243af9daef1e2fe38e2f8930a908cd6f227d9.tar.gz
orashi/EBGAN_pytorch,master,a4718f3c09fc894eda4ff88abf4ffb9effc3fc0a,https://github.com/orashi/EBGAN_pytorch/archive/a4718f3c09fc894eda4ff88abf4ffb9effc3fc0a.tar.gz
yunjianyang/Semi-supervised_MNIST,master,0c2c8aa7fdd39ee3f9e9ec5a2d812fec6fd3b58c,https://github.com/yunjianyang/Semi-supervised_MNIST/archive/0c2c8aa7fdd39ee3f9e9ec5a2d812fec6fd3b58c.tar.gz
cmusjtuliuyuan/SequenceTagging,master,24c03bdd8e14ded7af245a1af7d4aa4eb76f427b,https://github.com/cmusjtuliuyuan/SequenceTagging/archive/24c03bdd8e14ded7af245a1af7d4aa4eb76f427b.tar.gz
sirius27/cnn-pytorch,master,c9c1a11b50ee423d452f82f7b447487d926ac30e,https://github.com/sirius27/cnn-pytorch/archive/c9c1a11b50ee423d452f82f7b447487d926ac30e.tar.gz
lichengunc/pytorch-vgg,master,fb3112b92bccd16292ae5281c34c61fdfb9f3b0b,https://github.com/lichengunc/pytorch-vgg/archive/fb3112b92bccd16292ae5281c34c61fdfb9f3b0b.tar.gz
khanhptnk/mnist-pytorch,master,5d266d130377050ac7262ac79de11b4d9501c973,https://github.com/khanhptnk/mnist-pytorch/archive/5d266d130377050ac7262ac79de11b4d9501c973.tar.gz
ys2913/MNIST-Ladder-Network,master,56eea966ea4f998ca4a54a4464e0df5e2ecca4dd,https://github.com/ys2913/MNIST-Ladder-Network/archive/56eea966ea4f998ca4a54a4464e0df5e2ecca4dd.tar.gz
MrGemy95/DL-Playground,master,9e712481cb2c10719f9c36ee1f3b74a9459b28e2,https://github.com/MrGemy95/DL-Playground/archive/9e712481cb2c10719f9c36ee1f3b74a9459b28e2.tar.gz
bzcheeseman/pytorch-NTM,master,d2400c19854050f5b183adf999cc68319e3ebbd8,https://github.com/bzcheeseman/pytorch-NTM/archive/d2400c19854050f5b183adf999cc68319e3ebbd8.tar.gz
david-leon/Pytorch_Ext,release_0.9.4,6ab69a78c3bad785367f4db4c76926fc103b71e5,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.9.4
david-leon/Pytorch_Ext,release_0.9.3,57086c7efac710df577df72588b231984a192fe8,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.9.3
david-leon/Pytorch_Ext,release_0.9.2,ca25d3fcd682e348b2f325f074c8d4e1e03c05d6,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.9.2
david-leon/Pytorch_Ext,release_0.9.1,1a0c18dd7f087c604093a53f5551a05625a54358,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.9.1
david-leon/Pytorch_Ext,release_0.9.0,82221a663f23335593ff9aa39b54c57c167239c5,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.9.0
david-leon/Pytorch_Ext,release_0.8.12,03bf4d4eebd8b1bb26c5caa36a572ad6f050b120,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.8.12
david-leon/Pytorch_Ext,release_0.5,8fd850d1e8226005d3a8eaca4b3fb43b54d18b27,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/release_0.5
david-leon/Pytorch_Ext,0.7.9,d2982bc7b77ac5177ffe2988ab44053f798a3c63,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/0.7.9
david-leon/Pytorch_Ext,0.7.3,c283019fe08c45c50eef10a97d0647a2e6b9a571,https://api.github.com/repos/david-leon/Pytorch_Ext/tarball/refs/tags/0.7.3
jalabort/eurus,master,cd3fbcd48cfb2263521fa816b5a074f42db1ee93,https://github.com/jalabort/eurus/archive/cd3fbcd48cfb2263521fa816b5a074f42db1ee93.tar.gz
sirius27/pytorch-model-zoo,master,68efecb3770cc2abc90a46e3ef5eb2c63965b904,https://github.com/sirius27/pytorch-model-zoo/archive/68efecb3770cc2abc90a46e3ef5eb2c63965b904.tar.gz
timatim/LadderNetwork,master,ce751592397db183008dbe36f10bee686786f617,https://github.com/timatim/LadderNetwork/archive/ce751592397db183008dbe36f10bee686786f617.tar.gz
chsasank/pytorch-tutorials,master,7ce9bc3d56a44f72f9a74b43ae16dc067c655a70,https://github.com/chsasank/pytorch-tutorials/archive/7ce9bc3d56a44f72f9a74b43ae16dc067c655a70.tar.gz
Shawn-Guo-CN/KnowledgeEnhancedTE,master,d7c23e2e19cb8923c93dfc42ec42923b514b6e56,https://github.com/Shawn-Guo-CN/KnowledgeEnhancedTE/archive/d7c23e2e19cb8923c93dfc42ec42923b514b6e56.tar.gz
bnsh/pytorch,master,b267734dca9be41b8856b86a2feda36734e36977,https://github.com/bnsh/pytorch/archive/b267734dca9be41b8856b86a2feda36734e36977.tar.gz
heloowird/pytorch_examples,master,100fb3b721ee790773c98aff625ce4b03f8aa099,https://github.com/heloowird/pytorch_examples/archive/100fb3b721ee790773c98aff625ce4b03f8aa099.tar.gz
graingert/pytorch-pypi,master,f48cdf7850febf48421fd2732010da967e399977,https://github.com/graingert/pytorch-pypi/archive/f48cdf7850febf48421fd2732010da967e399977.tar.gz
qyouurcs/CNN_sentence_pytorch,master,c1958103c25628397e8f5d2c1973e697d15fd0db,https://github.com/qyouurcs/CNN_sentence_pytorch/archive/c1958103c25628397e8f5d2c1973e697d15fd0db.tar.gz
sunil3590/neural-nuts,master,4b35f432a994797b0eb0266e96c022b5d53c3752,https://github.com/sunil3590/neural-nuts/archive/4b35f432a994797b0eb0266e96c022b5d53c3752.tar.gz
xurantju/OpenMultimodal,master,46917c1c3ce78f903a7df147b839c231d8ad3fb9,https://github.com/xurantju/OpenMultimodal/archive/46917c1c3ce78f903a7df147b839c231d8ad3fb9.tar.gz
wandb/wandb,wandb/test,e9b8d46697abc481a2f8217fafe7bfa5a9fe994a,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/wandb/test
wandb/wandb,wandb/foo,75fa73512ac67df9da00b53bde373d1594bf6f56,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/wandb/foo
wandb/wandb,wandb/first,75fa73512ac67df9da00b53bde373d1594bf6f56,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/wandb/first
wandb/wandb,wandb/default,e856374ed52070a90e14d397769eb5c68c08a130,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/wandb/default
wandb/wandb,v0.16.3,23175db2bad0e1c0540d84be361f903d3f14659a,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.16.3
wandb/wandb,v0.16.2,66d597d201d20470e7243b54888c8a8f9d6ff43d,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.16.2
wandb/wandb,v0.16.1,722f9737ce1a77b8970fef275047e8a0f4a1a68e,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.16.1
wandb/wandb,v0.16.0,c6b7a82a152e8efee84cb7f0887532c482ccd6c1,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.16.0
wandb/wandb,v0.15.12,b8e9866a4a9f566a549fb67d5ecd12b646013d84,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.15.12
wandb/wandb,v0.15.11,acec501b54340b87e63644dce161e3bf429f0562,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.15.11
wandb/wandb,v0.15.10,93193a5e9d65661ba5eff58611a6b81036e02f93,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.15.10
wandb/wandb,v0.15.9,8a6b0fcdba90b2342d2090d87095c8284755599b,https://api.github.com/repos/wandb/wandb/tarball/refs/tags/v0.15.9
